"dev.forums.justlinux.forums.relay.cool","HTTPSConnectionPool(host='dev.forums.justlinux.forums.relay.cool', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd043a3a0>, 'Connection to dev.forums.justlinux.forums.relay.cool timed out. (connect timeout=10)'))"
"dev.www.sharkyforums.forums.relay.cool","HTTPSConnectionPool(host='dev.www.sharkyforums.forums.relay.cool', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd042da60>, 'Connection to dev.www.sharkyforums.forums.relay.cool timed out. (connect timeout=10)'))"
"dev.discussions.virtualdr.forums.relay.cool","HTTPSConnectionPool(host='dev.discussions.virtualdr.forums.relay.cool', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04de310>, 'Connection to dev.discussions.virtualdr.forums.relay.cool timed out. (connect timeout=10)'))"
"dev.www.windrivers.forums.relay.cool","HTTPSConnectionPool(host='dev.www.windrivers.forums.relay.cool', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04cebb0>, 'Connection to dev.www.windrivers.forums.relay.cool timed out. (connect timeout=10)'))"
"ftp.relay.cool","HTTPSConnectionPool(host='ftp.relay.cool', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd053a400>, 'Connection to ftp.relay.cool timed out. (connect timeout=10)'))"
"gateway.relay.cool","HTTPSConnectionPool(host='gateway.relay.cool', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd049bbe0>, 'Connection to gateway.relay.cool timed out. (connect timeout=10)'))"
"dev.gateway.relay.cool","HTTPSConnectionPool(host='dev.gateway.relay.cool', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd0424130>, 'Connection to dev.gateway.relay.cool timed out. (connect timeout=10)'))"
"prod.gateway.relay.cool","HTTPSConnectionPool(host='prod.gateway.relay.cool', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd0424460>, 'Connection to prod.gateway.relay.cool timed out. (connect timeout=10)'))"
"_3b67fc7c85a10216c3edd1962c7c0817.goldmine-scheduler.relay.cool","HTTPSConnectionPool(host='_3b67fc7c85a10216c3edd1962c7c0817.goldmine-scheduler.relay.cool', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd053ae80>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"_592f567069dabc934f9f7174f24d1f36.dev.goldmine-scheduler.relay.cool","HTTPSConnectionPool(host='_592f567069dabc934f9f7174f24d1f36.dev.goldmine-scheduler.relay.cool', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd049b5e0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
